Feature,Label
0.0,3.2349990627085115
0.10101010101010101,0.0
0.20202020202020202,6.272881632967434
0.30303030303030304,13.143888592720343
0.40404040404040403,2.399878232632446
0.5050505050505051,3.413821756199178
0.6060606060606061,16.561326752606277
0.7070707070707071,12.143307921471882
0.8080808080808081,4.8806089007692925
0.9090909090909091,12.666270776862335
1.0101010101010102,6.9488033993656755
1.1111111111111112,7.947166369399521
1.2121212121212122,13.696381244251773
1.3131313131313131,0.2888359124872145
1.4141414141414141,2.563059403307559
1.5151515151515151,11.356403781350508
1.6161616161616161,9.355514124530469
1.7171717171717171,19.24923076882739
1.8181818181818181,12.084477069044413
1.9191919191919191,9.724023364662017
2.0202020202020203,29.995106739283887
2.121212121212121,19.691104111668338
2.2222222222222223,22.667526860874553
2.323232323232323,13.696088224682013
2.4242424242424243,20.600713246113216
2.525252525252525,25.999392806849713
2.6262626262626263,18.569364043686594
2.727272727272727,29.798752550612022
2.8282828282828283,24.279622249997995
2.929292929292929,27.360699876064388
3.0303030303030303,26.300143793644075
3.131313131313131,43.73433134001105
3.2323232323232323,32.26369789915767
3.3333333333333335,26.29038210591663
3.4343434343434343,39.88557582662722
3.5353535353535355,27.226479104794276
3.6363636363636362,37.80691601150678
3.7373737373737375,24.31043522608439
3.8383838383838382,29.549719676099706
3.9393939393939394,40.76810560120392
4.040404040404041,45.40598430135273
4.141414141414141,42.62519187192856
4.242424242424242,41.71851097474087
4.343434343434343,41.49140642691645
4.444444444444445,34.62677846327228
4.545454545454545,40.71715444521861
4.646464646464646,43.46541002730363
4.747474747474747,54.635041200205315
4.848484848484849,50.87460440358535
4.94949494949495,37.79214977514232
5.05050505050505,52.771561698509615
5.151515151515151,49.040149675398176
5.252525252525253,48.101195581753394
5.353535353535354,57.7374298213183
5.454545454545454,61.55708196615684
5.555555555555555,61.90366296981497
5.656565656565657,51.07056186066904
5.757575757575758,55.630820138704784
5.858585858585858,60.93027098669943
5.959595959595959,66.25518818456169
6.0606060606060606,57.5350549587766
6.161616161616162,60.512887940117054
6.262626262626262,55.36620027717544
6.363636363636363,55.77867557422886
6.4646464646464645,70.23354508792526
6.565656565656566,74.88553482135951
6.666666666666667,66.34251511101516
6.767676767676767,74.55313215502557
6.8686868686868685,71.27183986227574
6.96969696969697,65.54916636223655
7.070707070707071,73.29789847703975
7.171717171717171,82.18499239973367
7.2727272727272725,72.66763574547033
7.373737373737374,84.39069580988789
7.474747474747475,57.40551974547435
7.575757575757575,81.44845764079321
7.6767676767676765,77.54515150859909
7.777777777777778,75.97577839312484
7.878787878787879,79.6043596898749
7.979797979797979,66.70477001193257
8.080808080808081,79.54813695090328
8.181818181818182,84.42140974227964
8.282828282828282,92.93473095162422
8.383838383838384,80.59162628616922
8.484848484848484,79.66348758027974
8.585858585858587,82.7297882629188
8.686868686868687,93.22626214958554
8.787878787878787,90.31463663374927
8.88888888888889,85.58391165730464
8.98989898989899,93.57695845011233
9.09090909090909,91.80593983085387
9.191919191919192,98.65169463829938
9.292929292929292,88.48638253108294
9.393939393939394,92.00537916906472
9.494949494949495,92.58798513077811
9.595959595959595,86.4327121492529
9.696969696969697,99.22079687719116
9.797979797979798,100.0
9.8989898989899,99.30124963286755
10.0,98.71117421385206
